cli_pl_header	cli_pl_body	cli_cont_len	srv_pl_header	srv_pl_body	srv_cont_len	aggregated_sessions	bytes	net_samples	tcp_frag	tcp_pkts	tcp_retr	tcp_ooo	cli_tcp_pkts	cli_tcp_ooo	cli_tcp_retr	cli_tcp_frag	cli_tcp_empty	cli_win_change	cli_win_zero	cli_tcp_full	cli_tcp_tot_bytes	cli_pl_tot	cli_pl_change	srv_tcp_pkts	srv_tcp_ooo	srv_tcp_retr	srv_tcp_frag	srv_tcp_empty	srv_win_change	srv_win_zero	srv_tcp_full	srv_tcp_tot_bytes	srv_pl_tot	srv_pl_change	srv_tcp_win	srv_tx_time	cli_tcp_win	client_latency	application_latency	cli_tx_time	load_time	server_latency	proxy	sp_healthscore	sp_req_duration	sp_is_lat	sp_error	throughput
269	0	0	265	2414	2414	1	7608	1	0	24	3	0	12	0	1	0	10	3	0	0	1394	269	1	12	0	2	0	8	2	0	2	6214	2679	2	2912	0.104	11648	0.144	8.618	0.0	9.01	3.717	0	0	0	0	0	844.395116537
268	0	0	265	2386	2386	1	7830	1	0	28	4	0	14	0	1	0	12	4	0	0	1532	268	1	14	0	3	0	8	4	0	2	6298	2651	3	5376	0.54	21504	0.032	38.774	0.0	39.378	3.766	0	0	0	0	0	198.841992991
303	0	0	265	0	1576	1	2568	1	0	20	2	0	10	0	1	0	8	2	0	0	1322	303	1	10	0	1	0	8	2	0	0	1246	265	1	55296	0.0	6912	3.609	8.479	0.0	15.697	4.137	0	0	0	0	0	163.598139772
270	0	0	265	0	2245	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.006	8.47	0.0	8.482	3.914	0	0	0	0	0	147.488799811
303	0	0	265	0	1576	1	2568	1	0	20	2	0	10	0	1	0	8	2	0	0	1322	303	1	10	0	1	0	8	2	0	0	1246	265	1	55296	0.0	6912	3.923	7.503	0.0	15.349	3.402	0	0	0	0	0	167.307316438
287	0	0	265	0	1707	1	1172	1	0	10	0	0	5	0	0	0	4	1	0	0	591	287	1	5	0	0	0	4	1	0	0	581	265	1	15544	0.0	15544	0.041	8.726	0.0	8.808	4.197	0	0	0	0	0	133.060853769
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.056	8.368	0.0	8.48	3.744	0	0	0	0	0	147.405660377
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.047	8.87	0.0	8.964	4.274	0	0	0	0	0	139.558232932
270	0	0	265	0	2245	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.145	7.673	0.0	7.963	3.698	0	0	0	0	0	314.203189753
270	0	0	265	0	2245	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.048	8.388	0.0	8.484	3.896	0	0	0	0	0	294.908062235
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.043	8.822	0.0	8.908	4.253	0	0	0	0	0	280.871127077
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.229	8.165	0.0	8.623	3.842	0	0	0	0	0	290.154238664
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.053	8.374	0.0	8.48	3.747	0	0	0	0	0	294.811320755
287	0	0	265	0	1707	1	2368	1	0	20	2	0	10	0	1	0	8	1	0	0	1206	287	1	10	0	1	0	8	1	0	0	1162	265	1	15544	0.0	15544	0.182	7.342	0.0	7.706	3.623	0	0	0	0	0	307.293018427
287	0	0	265	0	1707	1	2368	1	0	20	2	0	10	0	1	0	8	1	0	0	1206	287	1	10	0	1	0	8	1	0	0	1162	265	1	15544	0.0	15544	0.049	8.678	0.0	8.776	4.17	0	0	0	0	0	269.826800365
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.242	7.648	0.0	8.132	3.447	0	0	0	0	0	307.427447122
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.041	8.135	0.0	8.217	3.819	0	0	0	0	0	152.245345016
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.059	8.085	0.0	8.203	3.795	0	0	0	0	0	305.010362063
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.246	7.376	0.0	7.868	3.37	0	0	0	0	0	317.99694967
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.028	8.791	0.0	8.847	4.034	0	0	0	0	0	141.403865717
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.169	8.007	0.0	8.345	3.698	0	0	0	0	0	299.820251648
269	0	0	265	2414	2414	1	3804	1	0	12	0	0	6	0	0	0	5	2	0	0	697	269	1	6	0	0	0	4	2	0	1	3107	2679	2	2912	0.185	11648	0.022	9.581	0.0	9.81	4.185	0	0	0	0	0	387.767584098
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.017	9.71	0.0	9.744	3.828	0	0	0	0	0	128.28407225
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.051	8.738	0.0	8.84	4.003	0	0	0	0	0	283.031674208
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.051	8.19	0.0	8.292	3.757	0	0	0	0	0	301.49541727
269	0	0	265	2414	2414	1	7608	1	0	24	3	0	12	0	1	0	10	3	0	0	1394	269	1	12	0	2	0	8	3	0	2	6214	2679	2	2912	0.177	11648	0.045	9.526	0.0	9.793	4.146	0	0	0	0	0	776.881445931
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.263	8.587	0.0	9.113	3.457	0	0	0	0	0	274.333369911
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.142	7.643	0.0	7.927	3.436	0	0	0	0	0	315.377822632
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.053	9.602	0.0	9.708	3.804	0	0	0	0	0	257.519571487
269	0	0	265	2414	2414	1	7608	1	0	24	3	0	12	0	1	0	10	3	0	0	1394	269	1	12	0	2	0	8	2	0	2	6214	2679	2	2912	0.104	11648	0.144	8.615	0.0	9.007	3.861	0	0	0	0	0	844.676362829
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.027	8.349	0.0	8.403	3.781	0	0	0	0	0	148.756396525
594	0	0	239	5807	5807	1	7308	1	0	11	0	0	6	0	0	0	5	4	0	0	972	594	1	5	0	0	0	0	0	0	0	6336	6046	2	182144	0.114	179072	154.272	3.34	0.0	311.998	1.67	0	0	0	0	0	23.423227072
594	0	0	239	5807	5807	1	14616	1	0	22	6	0	12	0	1	0	10	5	0	0	1944	594	1	10	0	5	0	0	0	0	0	12672	6046	2	182144	0.101	178688	154.055	3.915	0.0	312.126	1.957	0	0	0	0	0	46.8272428442
270	0	0	265	0	2245	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.234	7.097	0.0	7.565	3.388	0	0	0	0	0	330.733641771
594	0	0	239	5807	5807	1	14616	1	0	22	6	0	12	0	1	0	10	5	0	0	1944	594	1	10	0	5	0	0	0	0	0	12672	6046	2	182144	0.122	178688	154.275	3.358	0.0	312.03	1.679	0	0	0	0	0	46.8416498414
270	0	0	265	0	2245	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.047	7.761	0.0	7.855	3.641	0	0	0	0	0	318.523233609
270	0	0	265	0	2245	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.031	7.783	0.0	7.845	3.655	0	0	0	0	0	159.464627151
586	0	0	238	1073	1073	1	2077	1	0	3	0	0	2	0	0	0	1	0	0	0	708	586	1	1	0	0	0	0	0	0	0	1369	1311	1	130176	0.0	130176	150.139	4.867	0.0	305.145	2.433	0	0	0	0	0	6.80660014092
588	0	0	238	1064	1064	1	2070	1	0	3	0	0	2	0	0	0	1	0	0	0	710	588	1	1	0	0	0	0	0	0	0	1360	1302	1	74624	0.0	74624	145.633	3.055	0.0	294.321	1.527	0	0	0	0	0	7.03313728888
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.262	8.159	0.0	8.683	3.966	0	0	0	0	0	288.149257169
269	0	0	265	2414	2414	1	7608	1	0	24	3	0	12	0	1	0	10	5	0	0	1394	269	1	12	0	2	0	8	2	0	2	6214	2679	2	2912	0.189	11648	0.081	9.994	0.0	10.345	3.661	0	0	0	0	0	735.427742871
269	0	0	265	2414	2414	1	7608	1	0	24	3	0	12	0	1	0	10	3	0	0	1394	269	1	12	0	2	0	8	2	0	2	6214	2679	2	2912	0.104	11648	0.163	9.033	0.0	9.463	3.348	0	0	0	0	0	803.973369967
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.02	8.985	0.0	9.025	4.212	0	0	0	0	0	138.614958449
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.044	8.924	0.0	9.012	4.212	0	0	0	0	0	277.629826897
586	0	0	238	1073	1073	1	4154	1	0	6	2	0	4	0	1	0	2	1	0	0	1416	586	1	2	0	1	0	0	0	0	0	2738	1311	1	130176	0.0	132992	149.97	5.475	0.0	305.415	2.737	0	0	0	0	0	13.6011656271
588	0	0	238	1064	1064	1	4140	1	0	6	2	0	4	0	1	0	2	1	0	0	1420	588	1	2	0	1	0	0	0	0	0	2720	1302	1	74624	0.0	77440	145.467	3.822	0.0	294.756	1.911	0	0	0	0	0	14.0455156129
586	0	0	238	1073	1073	1	4154	1	0	6	2	0	4	0	1	0	2	1	0	0	1416	586	1	2	0	1	0	0	0	0	0	2738	1311	1	130176	0.0	132992	150.132	4.91	0.0	305.174	2.455	0	0	0	0	0	13.61190665
588	0	0	238	1064	1064	1	4140	1	0	6	2	0	4	0	1	0	2	1	0	0	1420	588	1	2	0	1	0	0	0	0	0	2720	1302	1	74624	0.0	77440	145.623	3.107	0.0	294.353	1.553	0	0	0	0	0	14.0647453907
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.019	9.049	0.0	9.087	3.664	0	0	0	0	0	137.559150435
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.044	9.3	0.0	9.388	4.332	0	0	0	0	0	133.148700469
299	0	0	264	0	767	1	2558	1	0	20	2	0	10	0	1	0	8	2	0	0	1314	299	1	10	0	1	0	8	2	0	0	1244	264	1	55296	0.0	6912	3.658	7.729	0.0	15.045	3.732	0	0	0	0	0	170.023263543
299	0	0	264	0	767	1	2558	1	0	20	2	0	10	0	1	0	8	2	0	0	1314	299	1	10	0	1	0	8	2	0	0	1244	264	1	55296	0.0	6912	3.479	8.486	0.0	15.444	3.969	0	0	0	0	0	165.630665631
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.142	8.667	0.0	8.951	3.991	0	0	0	0	0	279.298402413
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.03	9.292	0.0	9.352	4.309	0	0	0	0	0	267.322497861
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.053	9.283	0.0	9.389	3.553	0	0	0	0	0	133.241026733
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.147	8.148	0.0	8.442	3.343	0	0	0	0	0	296.13835584
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.042	9.005	0.0	9.089	3.653	0	0	0	0	0	275.05776213
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.063	9.222	0.0	9.348	3.511	0	0	0	0	0	267.650834403
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.196	8.548	0.0	8.94	3.274	0	0	0	0	0	279.865771812
270	0	0	265	0	2245	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.027	8.011	0.0	8.065	3.784	0	0	0	0	0	155.114693118
270	0	0	265	0	2245	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.214	7.288	0.0	7.716	3.499	0	0	0	0	0	324.261275272
270	0	0	265	0	2245	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.049	7.974	0.0	8.072	3.75	0	0	0	0	0	309.960356789
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.048	8.714	0.0	8.81	4.061	0	0	0	0	0	141.997729852
298	0	0	264	767	767	1	4090	1	0	20	2	0	10	0	1	0	8	2	0	0	1312	298	1	10	0	1	0	8	2	0	0	2778	1031	1	63232	0.0	7904	3.111	9.631	0.0	15.853	4.459	0	0	0	0	0	257.995332114
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.027	8.416	0.0	8.47	3.759	0	0	0	0	0	147.579693034
298	0	0	264	767	767	1	4090	1	0	20	2	0	10	0	1	0	8	2	0	0	1312	298	1	10	0	1	0	8	2	0	0	2778	1031	1	63232	0.0	7904	3.301	8.653	0.0	15.255	4.16	0	0	0	0	0	268.108816781
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.05	8.281	0.0	8.381	3.919	0	0	0	0	0	149.266197351
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.06	8.685	0.0	8.805	4.043	0	0	0	0	0	284.156729131
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.305	7.927	0.0	8.537	3.828	0	0	0	0	0	293.077193393
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.061	8.223	0.0	8.345	3.883	0	0	0	0	0	299.820251648
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.048	8.334	0.0	8.43	3.749	0	0	0	0	0	296.559905101
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.162	7.471	0.0	7.795	3.415	0	0	0	0	0	320.718409237
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.042	8.185	0.0	8.269	3.739	0	0	0	0	0	302.334018624
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.217	7.633	0.0	8.067	3.686	0	0	0	0	0	310.152473038
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.273	7.442	0.0	7.988	3.404	0	0	0	0	0	312.969454181
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.04	8.121	0.0	8.201	3.749	0	0	0	0	0	152.420436532
287	0	0	265	0	1707	1	2368	1	0	20	2	0	10	0	1	0	8	1	0	0	1206	287	1	10	0	1	0	8	1	0	0	1162	265	1	15544	0.0	15544	0.044	8.845	0.0	8.933	4.139	0	0	0	0	0	265.084518079
287	0	0	265	0	1707	1	2368	1	0	20	2	0	10	0	1	0	8	1	0	0	1206	287	1	10	0	1	0	8	1	0	0	1162	265	1	15544	0.0	15544	0.252	8.087	0.0	8.591	3.917	0	0	0	0	0	275.637294843
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.053	8.404	0.0	8.51	3.703	0	0	0	0	0	147.003525264
287	0	0	265	0	1707	1	1172	1	0	10	0	0	5	0	0	0	4	1	0	0	591	287	1	5	0	0	0	4	1	0	0	581	265	1	15544	0.0	15544	0.044	8.851	0.0	8.939	4.143	0	0	0	0	0	131.110862513
299	0	0	264	0	767	1	2558	1	0	20	2	0	10	0	1	0	8	2	0	0	1314	299	1	10	0	1	0	8	2	0	0	1244	264	1	55296	0.0	6912	4.637	7.732	0.0	17.006	3.702	0	0	0	0	0	150.417499706
299	0	0	264	0	767	1	2558	1	0	20	2	0	10	0	1	0	8	2	0	0	1314	299	1	10	0	1	0	8	2	0	0	1244	264	1	55296	0.0	6912	4.351	8.503	0.0	17.205	4.0	0	0	0	0	0	148.677709968
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.049	8.147	0.0	8.245	3.69	0	0	0	0	0	151.607034566
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.155	7.668	0.0	7.978	3.451	0	0	0	0	0	313.612434194
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.051	8.386	0.0	8.488	3.7	0	0	0	0	0	294.769085768
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.22	7.405	0.0	7.845	3.21	0	0	0	0	0	318.67431485
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.04	8.125	0.0	8.205	3.677	0	0	0	0	0	304.692260817
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.052	8.156	0.0	8.26	3.716	0	0	0	0	0	151.452784504
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.284	7.159	0.0	7.727	3.409	0	0	0	0	0	323.799663518
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.23	7.977	0.0	8.437	3.865	0	0	0	0	0	296.313855636
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.049	8.711	0.0	8.809	4.077	0	0	0	0	0	283.800658418
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.053	8.142	0.0	8.248	3.71	0	0	0	0	0	303.346265761
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.066	8.462	0.0	8.594	3.768	0	0	0	0	0	145.566674424
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.041	9.138	0.0	9.22	4.26	0	0	0	0	0	135.57483731
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.053	8.277	0.0	8.383	3.953	0	0	0	0	0	149.230585709
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.061	8.45	0.0	8.572	3.766	0	0	0	0	0	291.880541297
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.155	7.584	0.0	7.894	3.432	0	0	0	0	0	316.949581961
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.216	8.465	0.0	8.897	3.869	0	0	0	0	0	280.993593346
269	0	0	265	0	2386	1	2500	1	0	20	2	0	10	0	1	0	8	2	0	0	1254	269	1	10	0	1	0	8	2	0	0	1246	265	1	3936	0.0	15744	0.043	9.087	0.0	9.173	4.286	0	0	0	0	0	272.538973073
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.069	8.286	0.0	8.424	3.557	0	0	0	0	0	148.504273504
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.052	8.242	0.0	8.346	3.934	0	0	0	0	0	299.784327822
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.194	7.58	0.0	7.968	3.662	0	0	0	0	0	314.006024096
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.133	7.505	0.0	7.771	3.234	0	0	0	0	0	321.966284905
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.069	8.243	0.0	8.381	3.554	0	0	0	0	0	298.532394702
270	0	0	265	0	2414	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.063	9.847	0.0	9.973	3.774	0	0	0	0	0	125.438684448
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.509	8.618	0.0	9.636	3.307	0	0	0	0	0	259.651307597
270	0	0	265	0	2414	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.065	9.841	0.0	9.971	3.771	0	0	0	0	0	250.927690302
270	0	0	265	0	2245	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.272	9.854	0.0	10.398	3.306	0	0	0	0	0	240.623196769
270	0	0	265	0	2245	1	2502	1	0	20	2	0	10	0	1	0	8	2	0	0	1256	270	1	10	0	1	0	8	2	0	0	1246	265	1	1728	0.0	6912	0.043	10.659	0.0	10.745	3.753	0	0	0	0	0	232.85248953
270	0	0	265	0	2245	1	1251	1	0	10	0	0	5	0	0	0	4	1	0	0	628	270	1	5	0	0	0	4	1	0	0	623	265	1	1728	0.0	6912	0.042	10.664	0.0	10.748	3.767	0	0	0	0	0	116.393747674
269	0	0	265	0	2386	1	1250	1	0	10	0	0	5	0	0	0	4	1	0	0	627	269	1	5	0	0	0	4	1	0	0	623	265	1	3936	0.0	15744	0.046	8.254	0.0	8.346	3.511	0	0	0	0	0	149.772346034
213	0	0	202	3284	3284	1	4227	1	0	9	0	0	5	0	0	0	4	0	0	0	513	213	1	4	0	0	0	1	0	0	2	3714	3486	2	131328	0.009	131328	9.488	1.355	0.0	20.34	0.677	0	0	0	0	0	207.817109145
588	0	0	238	1568	1568	1	2696	1	0	5	0	0	3	0	0	0	2	1	0	0	774	588	1	2	0	0	0	0	0	0	0	1922	1806	2	48128	0.059	50944	144.525	6.762	0.0	295.871	3.381	0	0	0	0	0	9.11207925075
